Shop Type,Name,Address,Phone Number,Has Website,Opening Hours
Flower Shops,Flowers and Gardens,"10 Pl. de Verdun, 78220 Viroflay, France",01 30 24 41 84,False,"Monday: Closed, Tuesday: 9:00 AM – 7:00 PM, Wednesday: 9:00 AM – 7:00 PM, Thursday: 9:00 AM – 7:00 PM, Friday: 9:00 AM – 8:00 PM, Saturday: 9:00 AM – 8:00 PM, Sunday: 9:00 AM – 1:30 PM"
Craft Breweries,La Robe & La Mousse,"3 Rue Monsieur le Prince, 75006 Paris, France",09 81 29 29 89,True,"Monday: 4:00 PM – 12:00 AM, Tuesday: 4:00 PM – 12:00 AM, Wednesday: 4:00 PM – 12:00 AM, Thursday: 4:00 PM – 1:00 AM, Friday: 4:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: 4:00 PM – 12:00 AM"
Craft Breweries,Hall Of Beer,"29 Rue Charles de Gaulle, 91400 Orsay, France",01 70 26 73 01,True,"Monday: Closed, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 1:00 AM, Sunday: Closed"
Craft Breweries,Brewberry Bar,"11 Rue du Pot de Fer, 75005 Paris, France",07 60 17 62 02,True,"Monday: Closed, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,Craft Beer Lab,"6 Rue des Récollets, 78000 Versailles, France",09 53 76 21 64,False,"Monday: Closed, Tuesday: 6:00 PM – 2:00 AM, Wednesday: 6:00 PM – 2:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 2:00 AM, Saturday: 6:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,BBP Canal Paris,"47 bis Rue Bichat, 75010 Paris, France",,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 1:00 AM, Wednesday: 5:00 PM – 1:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 3:00 PM – 2:00 AM, Sunday: 3:00 – 11:00 PM"
Craft Breweries,WAB : We Are Brewers,"16 Bd Jules Ferry, 75011 Paris, France",06 69 20 06 26,False,"Monday: Closed, Tuesday: 6:00 PM – 1:00 AM, Wednesday: 6:00 PM – 1:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: 4:00 PM – 12:00 AM"
Craft Breweries,Hoppy Corner,"34 Rue des Petits Carreaux, 75002 Paris, France",09 83 06 90 39,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 2:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,BBP Pigalle,"1 Rue de Bruxelles, 75009 Paris, France",,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 1:00 AM, Wednesday: 5:00 PM – 1:00 AM, Thursday: 5:00 PM – 1:30 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,bon esprit - craft beers & good spirits,"310 Rue Saint-Martin, 75003 Paris, France",06 21 11 08 66,False,"Monday: 9:00 AM – 1:45 AM, Tuesday: 9:00 AM – 1:45 AM, Wednesday: 9:00 AM – 1:45 AM, Thursday: 9:00 AM – 1:45 AM, Friday: 9:00 AM – 1:45 AM, Saturday: 3:00 PM – 1:45 AM, Sunday: 3:00 PM – 12:00 AM"
Craft Breweries,BrewDog Le Marais,"1 Pl. de Thorigny, 75003 Paris, France",09 88 03 27 03,True,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 1:00 AM, Saturday: 12:00 PM – 1:00 AM, Sunday: 12:00 PM – 12:00 AM"
Craft Breweries,Paname Brewing Company,"41 bis Quai de la Loire, 75019 Paris, France",,True,"Monday: 11:00 AM – 1:00 AM, Tuesday: 11:00 AM – 1:00 AM, Wednesday: 11:00 AM – 1:00 AM, Thursday: 11:00 AM – 1:00 AM, Friday: 11:00 AM – 1:00 AM, Saturday: 11:00 AM – 1:00 AM, Sunday: 11:00 AM – 1:00 AM"
Craft Breweries,Hall's Beer Tavern,"68 Rue St Denis, 75001 Paris, France",09 74 73 56 58,True,"Monday: 3:00 PM – 12:00 AM, Tuesday: 10:30 AM – 1:00 AM, Wednesday: 10:30 AM – 1:00 AM, Thursday: 10:30 AM – 1:00 AM, Friday: 10:30 AM – 2:00 AM, Saturday: 10:30 AM – 2:00 AM, Sunday: 3:00 PM – 12:00 AM"
Craft Breweries,Mikkeller,"32 Rue Marguerite de Rochechouart, 75009 Paris, France",06 82 42 10 17,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,BEER Paris,"3 Rue de la Forge Royale, 75011 Paris, France",01 43 48 71 63,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,O'clock Brewing,"3 d Rue Georges Méliès, 78390 Bois-d'Arcy, France",09 51 53 11 22,True,"Monday: 4:00 – 5:30 PM, Tuesday: 4:00 – 5:30 PM, Wednesday: 4:00 – 5:30 PM, Thursday: 4:00 – 5:30 PM, Friday: 11:00 AM – 6:00 PM, Saturday: 11:00 AM – 6:00 PM, Sunday: Closed"
Craft Breweries,Murphy - Beers and tartines,"3 Rue du Maine, 75014 Paris, France",09 87 19 00 19,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,Les Cuves de Fauve,"64 Rue de Charonne, 75011 Paris, France",07 49 05 95 96,True,"Monday: 5:30 PM – 12:00 AM, Tuesday: 5:30 PM – 12:00 AM, Wednesday: 5:30 PM – 12:00 AM, Thursday: 5:30 PM – 1:00 AM, Friday: 5:30 PM – 2:00 AM, Saturday: 11:30 AM – 2:00 AM, Sunday: 11:30 AM – 12:00 AM"
Craft Breweries,The Beer Factory,"6-10 Rue Guillaume Bertrand, 75011 Paris, France",01 71 27 71 02,True,"Monday: 10:00 AM – 6:30 PM, Tuesday: 10:00 AM – 6:30 PM, Wednesday: 10:00 AM – 6:30 PM, Thursday: 10:00 AM – 6:30 PM, Friday: 10:00 AM – 6:30 PM, Saturday: 10:00 AM – 8:00 PM, Sunday: Closed"
Craft Breweries,Inkraft Beer Company,"5 Grande Rue, 91940 Saint-Jean-de-Beauregard, France",,False,"Monday: 9:30 AM – 4:30 PM, Tuesday: 9:30 AM – 4:30 PM, Wednesday: 2:00 – 8:00 PM, Thursday: 2:00 – 8:00 PM, Friday: 2:00 – 8:00 PM, Saturday: Closed, Sunday: Closed"
Craft Breweries,Brasserie de l'Être,"7 ter Rue Duvergier, 75019 Paris, France",01 40 16 56 62,True,"Monday: 9:00 AM – 5:00 PM, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: Closed, Sunday: Closed"
Craft Breweries,Beer Station,"1Bis Av. Mac-Mahon, 75017 Paris, France",01 89 32 55 14,True,"Monday: 7:00 AM – 2:00 AM, Tuesday: 7:00 AM – 2:00 AM, Wednesday: 7:00 AM – 2:00 AM, Thursday: 7:00 AM – 2:00 AM, Friday: 7:00 AM – 2:00 AM, Saturday: 8:00 AM – 2:00 AM, Sunday: 8:00 AM – 2:00 AM"
Craft Breweries,Liquiderie BAR,"7 Rue de la Présentation, 75011 Paris, France",09 72 91 36 77,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 3:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,Brasserie de la Goutte d'Or,"28 Rue de la Goutte d'Or, 75018 Paris, France",09 80 64 23 51,True,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 5:00 – 11:00 PM, Sunday: 5:00 – 11:00 PM"
Craft Breweries,Bar Demory Paris,"62 R. Quincampoix, 75004 Paris, France",09 74 73 56 29,True,"Monday: Closed, Tuesday: 6:00 PM – 2:00 AM, Wednesday: 6:00 PM – 2:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 4:00 AM, Saturday: 6:00 PM – 4:00 AM, Sunday: Closed"
Craft Breweries,Brass & Co,"24 - 26 Mail Pierre Potier, 91190 Gif-sur-Yvette, France",01 69 97 20 77,True,"Monday: 11:30 AM – 3:00 PM, Tuesday: 11:30 AM – 10:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: Closed, Sunday: Closed"
Craft Breweries,Plan B - Bar bières crafts,"28 Rue de Lourmel, 75015 Paris, France",,False,"Monday: 5:00 PM – 2:00 AM, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 – 11:30 PM"
Craft Breweries,BAPBAP,"79 Rue Saint-Maur, 75011 Paris, France",01 77 17 52 97,True,"Monday: Closed, Tuesday: 4:00 – 10:00 PM, Wednesday: 4:00 – 10:00 PM, Thursday: 4:00 – 10:00 PM, Friday: 4:00 – 10:00 PM, Saturday: 2:00 – 10:00 PM, Sunday: Closed"
Craft Breweries,ROCK BEER TEMPLE (by. Dr Feelgood),"34 Rue Keller, 75011 Paris, France",06 95 32 93 01,True,"Monday: 5:00 PM – 2:00 AM, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,Bar & Beer Ménilmontant,"48 Bd de Ménilmontant, 75020 Paris, France",09 74 64 02 58,True,"Monday: 4:00 PM – 2:00 AM, Tuesday: 4:00 PM – 2:00 AM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: 4:00 PM – 2:00 AM"
Craft Breweries,La Binouze,"72 Rue Marguerite de Rochechouart, 75009 Paris, France",09 53 17 23 18,True,"Monday: 2:00 PM – 12:00 AM, Tuesday: 11:00 AM – 12:00 AM, Wednesday: 11:00 AM – 2:00 AM, Thursday: 11:00 AM – 2:00 AM, Friday: 11:00 AM – 2:00 AM, Saturday: 11:00 AM – 2:00 AM, Sunday: 11:00 AM – 12:00 AM"
Craft Breweries,Little big bear,"45 Rue Monsieur le Prince, 75006 Paris, France",09 74 73 58 21,True,"Monday: Closed, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 3:00 AM, Saturday: 5:00 PM – 3:00 AM, Sunday: Closed"
Craft Breweries,Frog Hop House,"10 Rue des Capucines, 75002 Paris, France",01 42 36 18 34,True,"Monday: 10:00 AM – 12:00 AM, Tuesday: 10:00 AM – 12:00 AM, Wednesday: 10:00 AM – 1:00 AM, Thursday: 10:00 AM – 2:00 AM, Friday: 10:00 AM – 2:00 AM, Saturday: 10:00 AM – 2:00 AM, Sunday: 10:00 AM – 12:00 AM"
Craft Breweries,Troll Café,"27 Rue de Cotte, 75012 Paris, France",09 74 64 02 20,True,"Monday: 5:00 PM – 2:00 AM, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 2:00 AM"
Craft Breweries,BODOMA - Craft bar / Café,"79 Bd Voltaire, 75011 Paris, France",09 53 65 13 03,True,"Monday: 4:00 – 11:00 PM, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 2:00 AM, Saturday: 2:00 PM – 2:00 AM, Sunday: 4:00 – 9:00 PM"
Craft Breweries,Le Bouillon Belge,"6 Rue Planchat, 75020 Paris, France",09 63 65 70 70,False,"Monday: 5:00 PM – 2:00 AM, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,Ker Beer - Bar à bières,"10 Rue Vandamme, 75014 Paris, France",09 74 64 00 71,True,"Monday: 5:00 PM – 1:30 AM, Tuesday: 5:00 PM – 1:30 AM, Wednesday: 5:00 PM – 1:30 AM, Thursday: 5:00 PM – 1:30 AM, Friday: 5:00 PM – 1:30 AM, Saturday: 5:00 PM – 1:30 AM, Sunday: 5:00 PM – 12:00 AM"
Craft Breweries,Bar du Central,"99 Rue Saint-Dominique, 75007 Paris, France",01 45 55 90 75,True,"Monday: 8:00 AM – 2:00 AM, Tuesday: 8:00 AM – 2:00 AM, Wednesday: 8:00 AM – 2:00 AM, Thursday: 8:00 AM – 2:00 AM, Friday: 8:00 AM – 2:00 AM, Saturday: 8:00 AM – 2:00 AM, Sunday: 9:00 AM – 2:00 AM"
Craft Breweries,The Chubby Brewing Company,"14 Rue du Lieutel, 78490 Boissy-sans-Avoir, France",,False,
Craft Breweries,LE BAB OPERA | BAR A BIERES PARIS,"25 Rue Louis le Grand, 75002 Paris, France",06 83 41 88 29,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,The Bowler,"13 Rue d'Artois, 75008 Paris, France",01 45 61 16 60,True,"Monday: 12:00 PM – 2:00 AM, Tuesday: 12:00 PM – 2:00 AM, Wednesday: 12:00 PM – 2:00 AM, Thursday: 12:00 PM – 2:00 AM, Friday: 12:00 PM – 2:00 AM, Saturday: 12:00 PM – 2:00 AM, Sunday: 11:00 AM – 12:00 AM"
Craft Breweries,Le Musée,"9 Rue Joliot Curie, 91190 Gif-sur-Yvette, France",,True,"Monday: 7:15 – 8:15 AM, 11:30 AM – 1:30 PM, 6:00 PM – 12:00 AM, Tuesday: 7:15 – 8:15 AM, 11:30 AM – 1:30 PM, 6:00 PM – 12:00 AM, Wednesday: 7:15 – 8:15 AM, 11:30 AM – 1:30 PM, 5:00 PM – 12:00 AM, Thursday: 7:15 – 8:15 AM, 11:30 AM – 1:30 PM, 5:00 PM – 12:00 AM, Friday: Closed, Saturday: Closed, Sunday: Closed"
Craft Breweries,BariTech,"19 Pl. Marguerite Perey, 91120 Palaiseau, France",,False,"Monday: 8:00 PM – 1:00 AM, Tuesday: 8:00 PM – 12:00 AM, Wednesday: 8:00 PM – 2:00 AM, Thursday: 8:00 PM – 12:00 AM, Friday: 8:00 PM – 4:00 AM, Saturday: Closed, Sunday: Closed"
Craft Breweries,Beak Brewery,"Unit 14 Cliffe Industrial Est, Lewes BN8 6JL, UK",01273 473094,True,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 6:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 6:00 PM"
Craft Breweries,Floc. Brewing,"7a Cotton Rd, Wincheap Industrial Estate, Canterbury CT1 3RB, UK",01227 463510,True,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 5:00 – 10:00 PM, Friday: 1:00 – 10:00 PM, Saturday: 1:00 – 10:00 PM, Sunday: 2:00 – 6:30 PM"
Craft Breweries,Westerham Brewery Craft Beer & Coffee,"Beggars Ln, Westerham TN16 1QP, UK",01732 864427,True,"Monday: Closed, Tuesday: Closed, Wednesday: 9:00 AM – 9:30 PM, Thursday: 9:00 AM – 9:30 PM, Friday: 9:00 AM – 10:00 PM, Saturday: 9:00 AM – 10:00 PM, Sunday: 9:00 AM – 7:00 PM"
Craft Breweries,The Craft Beer Man,"The Cottage, Burlings Ln, Knockholt, Milena TN14 7PE, UK",07904 633045,True,"Monday: 9:30 AM – 4:00 PM, Tuesday: 9:30 AM – 4:00 PM, Wednesday: 9:30 AM – 4:00 PM, Thursday: 9:30 AM – 4:00 PM, Friday: 9:30 AM – 4:00 PM, Saturday: Closed, Sunday: Closed"
Craft Breweries,Deer 'n' Beer,"4 All. Anita Conti, 91300 Massy, France",01 70 27 48 48,True,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 1:00 AM, Saturday: 5:00 PM – 1:00 AM, Sunday: Closed"
Craft Breweries,Le Bar Fondamental,"6 Rue André Antoine, 75018 Paris, France",09 80 64 15 66,True,"Monday: Closed, Tuesday: 6:00 PM – 1:00 AM, Wednesday: 6:00 PM – 1:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: 4:00 – 11:00 PM"
Craft Breweries,"BRASSERIE URBAINE SAINT-OUEN, PARIS LES PUCES - Brasserie Winerie & Distillerie","101 Rue du Dr Bauer, 93400 Saint-Ouen-sur-Seine, France",07 86 96 24 23,True,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 6:00 – 9:00 PM, Friday: 6:00 – 9:00 PM, Saturday: 6:00 – 9:00 PM, Sunday: Closed"
Craft Breweries,L'Intrépide Bar,"37 Rue Pierre Fontaine, 75009 Paris, France",07 67 41 65 26,True,"Monday: Closed, Tuesday: 6:00 PM – 2:00 AM, Wednesday: 6:00 PM – 2:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 2:00 AM, Saturday: 6:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,La Ruée vers l'Orge,"6 Rue des Fontaines du Temple, 75003 Paris, France",01 49 96 53 70,True,"Monday: 3:00 – 11:00 PM, Tuesday: 3:00 – 11:00 PM, Wednesday: 3:00 – 11:00 PM, Thursday: 3:00 – 11:00 PM, Friday: 3:00 – 11:00 PM, Saturday: 3:00 – 11:00 PM, Sunday: 3:00 – 11:00 PM"
Craft Breweries,BEER'S HOPS,"10 Pl. Jean Baptiste Lully, 78210 Saint-Cyr-l'École, France",07 83 25 03 24,False,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 12:00 AM, Saturday: 4:00 PM – 12:00 AM, Sunday: Closed"
Craft Breweries,Murphy - Bières et Tartines,"128 Rue Oberkampf, 75011 Paris, France",09 74 73 50 90,True,"Monday: Closed, Tuesday: 5:00 PM – 2:00 AM, Wednesday: 5:00 PM – 2:00 AM, Thursday: 5:00 PM – 2:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: Closed"
Craft Breweries,Le Fontenoy,"27 Av. du Maréchal Foch, 91440 Bures-sur-Yvette, France",09 84 45 72 59,True,"Monday: 6:45 AM – 9:30 PM, Tuesday: 6:45 AM – 9:30 PM, Wednesday: 6:45 AM – 9:30 PM, Thursday: 6:45 AM – 9:30 PM, Friday: 6:45 AM – 9:30 PM, Saturday: 7:00 AM – 9:30 PM, Sunday: 8:00 AM – 9:30 PM"
Craft Breweries,Le Gob,"58 Av. des Gobelins, 75013 Paris, France",01 47 07 60 09,True,"Monday: 2:00 PM – 2:00 AM, Tuesday: 2:00 PM – 2:00 AM, Wednesday: 2:00 PM – 2:00 AM, Thursday: 2:00 PM – 2:00 AM, Friday: 2:00 PM – 2:00 AM, Saturday: 5:00 PM – 2:00 AM, Sunday: 5:00 PM – 2:00 AM"
Craft Breweries,Brasserie artisanale Ox - Marcoussis,"50 Rte d'Orsay, 91460 Marcoussis, France",01 69 63 45 54,True,"Monday: Closed, Tuesday: 5:00 – 7:00 PM, Wednesday: 5:00 – 7:00 PM, Thursday: 5:00 – 7:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 10:00 AM – 1:00 PM, 3:00 – 8:00 PM, Sunday: Closed"
Craft Breweries,La Porte Ouverte,"21 Rue aux Fleurs, 78960 Voisins-le-Bretonneux, France",01 70 42 60 27,False,"Monday: Closed, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 PM – 1:00 AM, Saturday: 4:00 PM – 1:00 AM, Sunday: 3:30 – 9:00 PM"
